#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCNB2	CENPH	9606.ENSP00000288207	9606.ENSP00000283006	0	0	0	0	0.306	0.071	0.400	0.425	0.748
CCNB2	SKA1	9606.ENSP00000288207	9606.ENSP00000285116	0	0	0	0	0.444	0	0.400	0.357	0.767
CCNB2	SMC2	9606.ENSP00000288207	9606.ENSP00000286398	0	0	0	0	0.382	0.073	0.400	0.259	0.711
CCNB2	LIN9	9606.ENSP00000288207	9606.ENSP00000329102	0	0	0	0	0.127	0	0.500	0.373	0.702
CCNB2	DEPDC1	9606.ENSP00000288207	9606.ENSP00000412292	0	0	0	0	0.615	0	0	0.314	0.724
CCNB2	CKAP2L	9606.ENSP00000288207	9606.ENSP00000305204	0	0	0	0	0.460	0	0	0.519	0.729
CCNB2	SPC24	9606.ENSP00000288207	9606.ENSP00000465075	0	0	0	0	0.453	0	0.400	0.257	0.734
CCNB2	KNTC1	9606.ENSP00000288207	9606.ENSP00000328236	0	0	0	0	0.390	0.071	0.400	0.315	0.736
CCNB2	CDC7	9606.ENSP00000288207	9606.ENSP00000393139	0	0	0	0	0.234	0.094	0	0.651	0.737
CCNB2	NCAPD2	9606.ENSP00000288207	9606.ENSP00000325017	0	0	0	0	0.439	0	0.400	0.287	0.739
CCNB2	EXO1	9606.ENSP00000288207	9606.ENSP00000355506	0	0	0	0	0.523	0.091	0	0.456	0.744
CCNB2	CKAP5	9606.ENSP00000288207	9606.ENSP00000432768	0	0	0	0	0.172	0.422	0.400	0.237	0.752
CCNB2	MCM7	9606.ENSP00000288207	9606.ENSP00000307288	0	0.023	0	0	0.381	0.053	0	0.611	0.752
CCNB2	SPAG5	9606.ENSP00000288207	9606.ENSP00000323300	0	0	0	0	0.586	0.146	0	0.376	0.760
CCNB2	DIAPH3	9606.ENSP00000288207	9606.ENSP00000383178	0	0	0	0	0.335	0.632	0	0.113	0.764
CCNB2	E2F1	9606.ENSP00000288207	9606.ENSP00000345571	0	0	0	0	0.233	0	0	0.730	0.785
CCNB2	RFC4	9606.ENSP00000288207	9606.ENSP00000376272	0	0	0	0	0.370	0.050	0	0.670	0.785
CCNB2	KIFC1	9606.ENSP00000288207	9606.ENSP00000393963	0	0	0	0	0.623	0.111	0	0.411	0.786
CCNB2	CDCA2	9606.ENSP00000288207	9606.ENSP00000328228	0	0	0	0	0.602	0	0	0.500	0.793
CCNB2	KPNA2	9606.ENSP00000288207	9606.ENSP00000438483	0	0	0	0	0.670	0.128	0	0.343	0.794
CCNB2	CENPI	9606.ENSP00000288207	9606.ENSP00000362018	0	0	0	0	0.325	0	0.400	0.536	0.795
CCNB2	RAD51	9606.ENSP00000288207	9606.ENSP00000493712	0	0	0	0	0.522	0.189	0	0.552	0.811
CCNB2	CDT1	9606.ENSP00000288207	9606.ENSP00000301019	0	0	0	0	0.541	0.065	0	0.619	0.822
CCNB2	ECT2	9606.ENSP00000288207	9606.ENSP00000376457	0	0	0	0	0.582	0.071	0	0.583	0.824
CCNB2	GTSE1	9606.ENSP00000288207	9606.ENSP00000415430	0	0	0	0	0.519	0	0.400	0.447	0.826
CCNB2	KIF15	9606.ENSP00000288207	9606.ENSP00000324020	0	0	0	0	0.589	0.062	0	0.591	0.828
CCNB2	KNL1	9606.ENSP00000288207	9606.ENSP00000335463	0	0	0	0	0.398	0.117	0.400	0.527	0.829
CCNB2	RACGAP1	9606.ENSP00000288207	9606.ENSP00000404190	0	0	0	0	0.548	0	0	0.638	0.829
CCNB2	CHEK1	9606.ENSP00000288207	9606.ENSP00000391090	0	0	0	0	0.534	0.069	0	0.647	0.833
CCNB2	CENPN	9606.ENSP00000288207	9606.ENSP00000377007	0	0	0	0	0.650	0	0.400	0.312	0.843
CCNB2	SMC4	9606.ENSP00000288207	9606.ENSP00000341382	0	0	0	0	0.469	0.073	0.400	0.595	0.864
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.724	0	0	0.529	0.864
CCNB2	TYMS	9606.ENSP00000288207	9606.ENSP00000315644	0	0	0	0	0.798	0	0	0.374	0.868
CCNB2	MKI67	9606.ENSP00000288207	9606.ENSP00000357643	0	0	0	0	0.612	0	0	0.679	0.870
CCNB2	TK1	9606.ENSP00000288207	9606.ENSP00000468425	0	0	0	0	0.728	0	0	0.578	0.880
CCNB2	PBK	9606.ENSP00000288207	9606.ENSP00000428489	0	0	0	0	0.763	0.098	0	0.486	0.880
CCNB2	PCLAF	9606.ENSP00000288207	9606.ENSP00000300035	0	0	0	0	0.807	0	0	0.413	0.882
CCNB2	HMMR	9606.ENSP00000288207	9606.ENSP00000377492	0	0	0	0	0.796	0.091	0	0.446	0.888
CCNB2	CDKN3	9606.ENSP00000288207	9606.ENSP00000335357	0	0	0	0	0.815	0.175	0	0.358	0.893
CCNB2	FOXM1	9606.ENSP00000288207	9606.ENSP00000342307	0	0	0	0	0.504	0.091	0.500	0.590	0.895
CCNB2	CCNE2	9606.ENSP00000288207	9606.ENSP00000429089	0	0	0	0.632	0.444	0.616	0	0.565	0.899
CCNB2	NEK2	9606.ENSP00000288207	9606.ENSP00000355966	0	0	0	0	0.670	0	0	0.717	0.902
CCNB2	HJURP	9606.ENSP00000288207	9606.ENSP00000414109	0	0	0	0	0.792	0	0	0.564	0.905
CCNB2	CEP55	9606.ENSP00000288207	9606.ENSP00000360540	0	0	0	0	0.811	0	0	0.529	0.907
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.827	0	0	0.518	0.913
CCNB2	RRM2	9606.ENSP00000288207	9606.ENSP00000353770	0	0	0	0	0.566	0	0	0.808	0.913
CCNB2	ZWINT	9606.ENSP00000288207	9606.ENSP00000363055	0	0	0	0	0.539	0	0.400	0.735	0.920
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.842	0	0	0.624	0.938
CCNB2	CDC45	9606.ENSP00000288207	9606.ENSP00000405726	0	0	0	0	0.784	0.095	0	0.764	0.950
CCNB2	CKS1B	9606.ENSP00000288207	9606.ENSP00000311083	0	0	0	0	0.569	0.807	0	0.478	0.952
CCNB2	TPX2	9606.ENSP00000288207	9606.ENSP00000300403	0	0	0	0	0.835	0.045	0	0.725	0.953
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.852	0.071	0	0.736	0.960
CCNB2	MAD2L1	9606.ENSP00000288207	9606.ENSP00000296509	0	0	0	0	0.615	0.127	0.400	0.835	0.962
CCNB2	UBE2C	9606.ENSP00000288207	9606.ENSP00000348838	0	0	0	0	0.861	0.072	0	0.774	0.968
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.863	0	0	0.790	0.970
CCNB2	KIF2C	9606.ENSP00000288207	9606.ENSP00000361298	0	0	0	0	0.823	0	0.400	0.753	0.971
CCNB2	CDC25A	9606.ENSP00000288207	9606.ENSP00000303706	0	0	0	0	0.394	0.114	0.900	0.570	0.973
CCNB2	CDCA8	9606.ENSP00000288207	9606.ENSP00000362146	0	0	0	0	0.754	0	0.400	0.838	0.974
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.828	0	0.400	0.767	0.974
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.852	0.126	0	0.822	0.975
CCNB2	CENPA	9606.ENSP00000288207	9606.ENSP00000336868	0	0	0	0	0.832	0.047	0.400	0.772	0.975
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.875	0.052	0	0.809	0.975
CCNB2	CKS2	9606.ENSP00000288207	9606.ENSP00000364976	0	0	0	0	0.560	0.797	0	0.759	0.976
CCNB2	CDC25C	9606.ENSP00000288207	9606.ENSP00000321656	0	0	0	0	0.786	0.245	0.900	0.659	0.993
CCNB2	PLK1	9606.ENSP00000288207	9606.ENSP00000300093	0	0	0	0	0.680	0.278	0.900	0.844	0.995
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.899	0.882	0.900	0.996	0.999
CCNB2	CDC20	9606.ENSP00000288207	9606.ENSP00000361540	0	0	0	0	0.947	0.312	0.900	0.870	0.999
CCNE1	CDC6	9606.ENSP00000262643	9606.ENSP00000209728	0	0	0	0	0.510	0.292	0.400	0.587	0.902
CCNE1	MCM5	9606.ENSP00000262643	9606.ENSP00000216122	0	0	0	0	0.442	0	0	0.536	0.730
CCNE1	CDK4	9606.ENSP00000262643	9606.ENSP00000257904	0	0	0	0	0.087	0.995	0.800	0.896	0.999
CCNE1	CCT7	9606.ENSP00000262643	9606.ENSP00000258091	0	0	0	0	0.072	0.056	0.500	0.608	0.805
CCNE1	CHEK1	9606.ENSP00000262643	9606.ENSP00000391090	0	0	0	0	0.205	0	0	0.643	0.704
CCNE1	GAPDH	9606.ENSP00000262643	9606.ENSP00000380070	0	0	0	0	0.416	0	0	0.566	0.736
CCNE1	CDC25C	9606.ENSP00000262643	9606.ENSP00000321656	0	0	0	0	0.313	0.333	0	0.474	0.738
CCNE1	MCM7	9606.ENSP00000262643	9606.ENSP00000307288	0	0	0	0	0.428	0	0	0.594	0.758
CCNE1	CDC20	9606.ENSP00000262643	9606.ENSP00000361540	0	0	0	0	0.247	0.068	0	0.685	0.760
CCNE1	CCT4	9606.ENSP00000262643	9606.ENSP00000377958	0	0	0	0	0.083	0.079	0.500	0.511	0.765
CCNE1	FOXM1	9606.ENSP00000262643	9606.ENSP00000342307	0	0	0	0	0.167	0.510	0	0.496	0.776
CCNE1	PDCD11	9606.ENSP00000262643	9606.ENSP00000358812	0	0	0	0	0.825	0	0	0	0.825
CCNE1	E2F3	9606.ENSP00000262643	9606.ENSP00000262904	0	0	0	0	0.080	0.306	0.400	0.611	0.831
CCNE1	CDT1	9606.ENSP00000262643	9606.ENSP00000301019	0	0	0	0	0.398	0.292	0	0.637	0.832
CCNE1	CKS2	9606.ENSP00000262643	9606.ENSP00000364976	0	0	0	0	0.183	0.782	0	0.238	0.852
CCNE1	CCT2	9606.ENSP00000262643	9606.ENSP00000299300	0	0	0	0	0.078	0.303	0.500	0.634	0.866
CCNE1	PCNA	9606.ENSP00000262643	9606.ENSP00000368458	0	0	0	0	0.271	0.821	0	0.268	0.896
CCNE1	CKS1B	9606.ENSP00000262643	9606.ENSP00000311083	0	0	0	0	0.157	0.709	0.500	0.264	0.897
CCNE1	E2F2	9606.ENSP00000262643	9606.ENSP00000355249	0	0	0	0	0.062	0.306	0.400	0.793	0.908
CCNE1	E2F1	9606.ENSP00000262643	9606.ENSP00000345571	0	0	0	0	0.202	0.401	0.500	0.788	0.942
CCNE1	CCNE2	9606.ENSP00000262643	9606.ENSP00000429089	0	0	0.076	0.926	0.147	0	0.900	0.518	0.956
CCNE1	RBL1	9606.ENSP00000262643	9606.ENSP00000362768	0	0	0	0	0.129	0.400	0.900	0.446	0.967
CCNE1	CDK1	9606.ENSP00000262643	9606.ENSP00000378699	0	0	0	0	0.193	0.812	0	0.834	0.972
CCNE1	SKP2	9606.ENSP00000262643	9606.ENSP00000274255	0	0	0	0	0.184	0.527	0.900	0.772	0.990
CCNE1	CDC25A	9606.ENSP00000262643	9606.ENSP00000303706	0	0	0	0	0.401	0.646	0.900	0.657	0.991
CCNE1	CDK2	9606.ENSP00000262643	9606.ENSP00000266970	0	0	0	0	0.100	0.999	0.900	0.999	0.999
CCNE2	CDC6	9606.ENSP00000429089	9606.ENSP00000209728	0	0	0	0	0.572	0	0.400	0.755	0.931
CCNE2	E2F8	9606.ENSP00000429089	9606.ENSP00000250024	0	0	0	0	0.480	0	0	0.490	0.723
CCNE2	CDK4	9606.ENSP00000429089	9606.ENSP00000257904	0	0	0	0	0.070	0.322	0.800	0.922	0.988
CCNE2	MCM4	9606.ENSP00000429089	9606.ENSP00000262105	0	0	0	0	0.570	0	0	0.493	0.773
CCNE2	E2F3	9606.ENSP00000429089	9606.ENSP00000262904	0	0	0	0	0.067	0.306	0.400	0.650	0.846
CCNE2	CDK2	9606.ENSP00000429089	9606.ENSP00000266970	0	0	0	0	0.200	0.995	0.900	0.996	0.999
CCNE2	SKP2	9606.ENSP00000429089	9606.ENSP00000274255	0	0	0	0	0.197	0.075	0.900	0.446	0.953
CCNE2	CDC25A	9606.ENSP00000429089	9606.ENSP00000303706	0	0	0	0	0.385	0.097	0.900	0.759	0.984
CCNE2	CKS1B	9606.ENSP00000429089	9606.ENSP00000311083	0	0	0	0	0.153	0.781	0.500	0.198	0.915
CCNE2	E2F1	9606.ENSP00000429089	9606.ENSP00000345571	0	0	0	0	0.140	0.189	0.400	0.754	0.883
CCNE2	RRM2	9606.ENSP00000429089	9606.ENSP00000353770	0	0	0	0	0.402	0	0	0.642	0.777
CCNE2	E2F2	9606.ENSP00000429089	9606.ENSP00000355249	0	0	0	0	0.072	0.306	0.400	0.648	0.845
CCNE2	PDCD11	9606.ENSP00000429089	9606.ENSP00000358812	0	0	0	0	0.819	0	0	0	0.819
CCNE2	RBL1	9606.ENSP00000429089	9606.ENSP00000362768	0	0	0	0	0.218	0.188	0.900	0.249	0.945
CCNE2	PCNA	9606.ENSP00000429089	9606.ENSP00000368458	0	0	0	0	0.320	0.835	0	0.177	0.899
CCNE2	CDK1	9606.ENSP00000429089	9606.ENSP00000378699	0	0	0	0	0.356	0.722	0	0.657	0.933
CCNE2	CHEK1	9606.ENSP00000429089	9606.ENSP00000391090	0	0	0	0	0.249	0	0	0.677	0.747
CCNE2	MCM10	9606.ENSP00000429089	9606.ENSP00000418268	0	0	0	0	0.521	0	0	0.650	0.825
CCNF	CDC6	9606.ENSP00000380256	9606.ENSP00000209728	0	0	0	0	0.290	0.421	0	0.719	0.874
CCNF	MYBL2	9606.ENSP00000380256	9606.ENSP00000217026	0	0	0	0	0.370	0.331	0	0.392	0.721
CCNF	ESPL1	9606.ENSP00000380256	9606.ENSP00000257934	0	0	0	0	0.707	0	0	0.364	0.806
CCNF	CDK2	9606.ENSP00000380256	9606.ENSP00000266970	0	0	0	0	0.253	0.402	0	0.665	0.837
CCNF	PLK4	9606.ENSP00000380256	9606.ENSP00000270861	0	0	0	0	0.403	0	0	0.587	0.743
CCNF	SKP2	9606.ENSP00000380256	9606.ENSP00000274255	0	0	0	0	0.158	0	0	0.938	0.946
CCNF	PLK1	9606.ENSP00000380256	9606.ENSP00000300093	0	0	0	0	0.793	0.292	0	0.487	0.918
CCNF	CDT1	9606.ENSP00000380256	9606.ENSP00000301019	0	0	0	0	0.435	0.292	0	0.493	0.780
CCNF	FEN1	9606.ENSP00000380256	9606.ENSP00000305480	0	0	0	0	0.374	0.328	0	0.459	0.753
CCNF	VCP	9606.ENSP00000380256	9606.ENSP00000351777	0	0	0	0	0.049	0.516	0	0.519	0.759
CCNF	RRM2	9606.ENSP00000380256	9606.ENSP00000353770	0	0	0	0	0.274	0.510	0	0.723	0.893
CCNF	NEK2	9606.ENSP00000380256	9606.ENSP00000355966	0	0	0	0	0.499	0	0	0.483	0.730
CCNF	CDC20	9606.ENSP00000380256	9606.ENSP00000361540	0	0	0	0	0.671	0.333	0	0.625	0.910
CCNF	CDCA8	9606.ENSP00000380256	9606.ENSP00000362146	0	0	0	0	0.594	0	0	0.369	0.733
CCNF	KIF20A	9606.ENSP00000380256	9606.ENSP00000378356	0	0	0	0	0.624	0	0	0.301	0.726
CCNF	CDK1	9606.ENSP00000380256	9606.ENSP00000378699	0	0	0	0	0.335	0.586	0	0.703	0.911
CCNF	SLBP	9606.ENSP00000380256	9606.ENSP00000417686	0	0	0	0	0.122	0.510	0	0.385	0.712
CCNF	CDCA3	9606.ENSP00000380256	9606.ENSP00000442068	0	0	0	0	0.597	0	0	0.390	0.743
CCNF	TOP2A	9606.ENSP00000380256	9606.ENSP00000411532	0	0	0	0	0.578	0	0	0.512	0.785
CCNF	KIFC1	9606.ENSP00000380256	9606.ENSP00000393963	0	0	0	0	0.644	0.292	0	0.254	0.796
CCT2	PSMA4	9606.ENSP00000299300	9606.ENSP00000044462	0	0	0	0	0.649	0.065	0	0.246	0.731
CCT2	CCT7	9606.ENSP00000299300	9606.ENSP00000258091	0	0	0	0.830	0.978	0.997	0.967	0.986	0.999
CCT2	PSMD11	9606.ENSP00000299300	9606.ENSP00000261712	0	0	0	0	0.656	0.072	0	0.320	0.764
CCT2	TXNDC9	9606.ENSP00000299300	9606.ENSP00000264255	0	0	0	0	0.089	0.687	0	0.085	0.716
CCT2	CCT6A	9606.ENSP00000299300	9606.ENSP00000275603	0	0	0	0.730	0.959	0.992	0.900	0.949	0.999
CCT2	CCT5	9606.ENSP00000299300	9606.ENSP00000280326	0	0	0	0.804	0.990	0.997	0.967	0.987	0.999
CCT2	CCT8	9606.ENSP00000299300	9606.ENSP00000286788	0	0	0	0.700	0.956	0.991	0.944	0.984	0.999
CCT2	IGBP1	9606.ENSP00000299300	9606.ENSP00000363661	0	0	0	0	0.081	0.704	0	0	0.717
CCT2	HSP90B1	9606.ENSP00000299300	9606.ENSP00000299767	0	0	0	0	0.394	0.355	0	0.398	0.744
CCT2	PSMD14	9606.ENSP00000299300	9606.ENSP00000386541	0	0	0	0	0.583	0.422	0	0.206	0.792
CCT2	NOP56	9606.ENSP00000299300	9606.ENSP00000370589	0	0	0	0	0.602	0	0.500	0.176	0.821
CCT2	DNAJB11	9606.ENSP00000299300	9606.ENSP00000414398	0.042	0	0	0	0.249	0.050	0.720	0.232	0.826
CCT2	RAN	9606.ENSP00000299300	9606.ENSP00000446215	0	0	0	0	0.803	0	0	0.212	0.838
CCT2	RUVBL1	9606.ENSP00000299300	9606.ENSP00000318297	0	0	0	0	0.598	0.071	0.540	0.176	0.839
CCT2	PSMD2	9606.ENSP00000299300	9606.ENSP00000310129	0	0	0	0	0.760	0.328	0	0.155	0.852
CCT2	DNAJA1	9606.ENSP00000299300	9606.ENSP00000369127	0.042	0	0	0	0.541	0.476	0	0.441	0.854
CCT2	TUBA1C	9606.ENSP00000299300	9606.ENSP00000443475	0	0	0	0	0.297	0.567	0.500	0.210	0.864
CCT2	TUBA1B	9606.ENSP00000299300	9606.ENSP00000336799	0	0	0	0	0.211	0.606	0.500	0.265	0.870
CCT2	HSP90AA1	9606.ENSP00000299300	9606.ENSP00000335153	0	0	0	0	0.682	0.355	0	0.445	0.876
CCT2	PSMG1	9606.ENSP00000299300	9606.ENSP00000329915	0	0	0	0	0.258	0	0.900	0	0.922
CCT2	DNAJC9	9606.ENSP00000299300	9606.ENSP00000362041	0.042	0	0	0	0.330	0.050	0.900	0.283	0.948
CCT2	STIP1	9606.ENSP00000299300	9606.ENSP00000351646	0	0	0	0	0.419	0.045	0.900	0.405	0.962
CCT2	HSP90AB1	9606.ENSP00000299300	9606.ENSP00000360609	0	0	0	0	0.669	0.355	0.720	0.560	0.970
CCT2	TUBB	9606.ENSP00000299300	9606.ENSP00000339001	0	0	0	0	0.239	0.937	0	0.481	0.973
CCT2	CDC20	9606.ENSP00000299300	9606.ENSP00000361540	0	0	0	0	0.155	0.994	0	0.316	0.996
CCT2	CCT4	9606.ENSP00000299300	9606.ENSP00000377958	0	0	0	0.791	0.982	0.997	0.967	0.989	0.999
CCT4	CCT7	9606.ENSP00000377958	9606.ENSP00000258091	0	0	0.085	0.834	0.925	0.997	0.967	0.988	0.999
CCT4	PSMD11	9606.ENSP00000377958	9606.ENSP00000261712	0	0	0	0	0.754	0.069	0	0.279	0.821
CCT4	CCT6A	9606.ENSP00000377958	9606.ENSP00000275603	0	0	0.086	0.761	0.926	0.992	0.900	0.977	0.999
CCT4	CCT5	9606.ENSP00000377958	9606.ENSP00000280326	0	0	0.085	0.869	0.970	0.997	0.967	0.989	0.999
CCT4	CCT8	9606.ENSP00000377958	9606.ENSP00000286788	0	0	0	0.765	0.924	0.990	0.944	0.989	0.999
CCT4	PSMD1	9606.ENSP00000377958	9606.ENSP00000309474	0	0	0	0	0.760	0.071	0	0.056	0.771
CCT4	PSMD2	9606.ENSP00000377958	9606.ENSP00000310129	0	0	0	0	0.781	0.091	0	0.289	0.846
CCT4	RUVBL1	9606.ENSP00000377958	9606.ENSP00000318297	0	0	0	0	0.584	0.095	0.540	0.192	0.841
CCT4	PSMG1	9606.ENSP00000377958	9606.ENSP00000329915	0	0	0	0	0.187	0	0.900	0.047	0.915
CCT4	HSP90AA1	9606.ENSP00000377958	9606.ENSP00000335153	0	0	0	0	0.621	0.127	0	0.396	0.783
CCT4	TUBA1B	9606.ENSP00000377958	9606.ENSP00000336799	0	0	0	0	0.240	0.459	0.500	0.132	0.798
CCT4	TUBB	9606.ENSP00000377958	9606.ENSP00000339001	0	0	0	0	0.191	0.905	0	0.136	0.928
CCT4	STIP1	9606.ENSP00000377958	9606.ENSP00000351646	0	0	0	0	0.472	0.045	0.900	0.187	0.953
CCT4	GLRX3	9606.ENSP00000377958	9606.ENSP00000357633	0	0	0	0	0.658	0.065	0	0.161	0.708
CCT4	HSP90AB1	9606.ENSP00000377958	9606.ENSP00000360609	0	0	0	0	0.600	0.127	0.720	0.514	0.946
CCT4	CDC20	9606.ENSP00000377958	9606.ENSP00000361540	0	0	0	0	0.131	0.994	0	0.188	0.995
CCT4	DNAJC9	9606.ENSP00000377958	9606.ENSP00000362041	0.042	0	0	0	0.263	0.071	0.900	0.333	0.948
CCT4	NOP56	9606.ENSP00000377958	9606.ENSP00000370589	0	0	0	0	0.347	0	0.500	0.158	0.701
CCT4	TUBA1C	9606.ENSP00000377958	9606.ENSP00000443475	0	0	0	0	0.266	0.151	0.500	0.187	0.713
CCT4	PSMD14	9606.ENSP00000377958	9606.ENSP00000386541	0	0	0	0	0.602	0.422	0	0.173	0.793
CCT4	RAN	9606.ENSP00000377958	9606.ENSP00000446215	0	0	0	0	0.792	0	0	0.116	0.808
CCT4	DNAJB11	9606.ENSP00000377958	9606.ENSP00000414398	0.042	0	0	0	0.236	0.050	0.720	0.236	0.824
CCT5	CCT7	9606.ENSP00000280326	9606.ENSP00000258091	0	0	0.092	0.785	0.980	0.997	0.967	0.988	0.999
CCT5	CCT6A	9606.ENSP00000280326	9606.ENSP00000275603	0	0	0	0.774	0.999	0.993	0.900	0.974	0.999
CCT5	NOP56	9606.ENSP00000280326	9606.ENSP00000370589	0	0	0	0	0.308	0	0.500	0.218	0.705
CCT5	TARS1	9606.ENSP00000280326	9606.ENSP00000387710	0.042	0	0	0	0.283	0.266	0	0.522	0.727
CCT5	DNAJA1	9606.ENSP00000280326	9606.ENSP00000369127	0.042	0	0	0	0.301	0.050	0	0.628	0.732
CCT5	VCP	9606.ENSP00000280326	9606.ENSP00000351777	0	0	0	0	0.227	0.326	0	0.553	0.747
CCT5	PSMD14	9606.ENSP00000280326	9606.ENSP00000386541	0	0	0	0	0.560	0.382	0	0.185	0.759
CCT5	PSMD2	9606.ENSP00000280326	9606.ENSP00000310129	0	0	0	0	0.758	0.091	0	0.139	0.794
CCT5	TUBA1B	9606.ENSP00000280326	9606.ENSP00000336799	0	0	0	0	0.199	0.403	0.500	0.262	0.800
CCT5	RAN	9606.ENSP00000280326	9606.ENSP00000446215	0	0	0	0	0.792	0	0	0.197	0.825
CCT5	DNAJB11	9606.ENSP00000280326	9606.ENSP00000414398	0.042	0	0	0	0.234	0.050	0.720	0.380	0.857
CCT5	RUVBL1	9606.ENSP00000280326	9606.ENSP00000318297	0	0	0	0	0.597	0.095	0.540	0.287	0.864
CCT5	TUBB	9606.ENSP00000280326	9606.ENSP00000339001	0	0	0	0	0.161	0.811	0	0.220	0.866
CCT5	HSP90AA1	9606.ENSP00000280326	9606.ENSP00000335153	0	0	0	0	0.601	0.127	0	0.651	0.868
CCT5	PSMG1	9606.ENSP00000280326	9606.ENSP00000329915	0	0	0	0	0.168	0	0.900	0	0.913
CCT5	DNAJC9	9606.ENSP00000280326	9606.ENSP00000362041	0.042	0	0	0	0.249	0.071	0.900	0.270	0.942
CCT5	HSP90AB1	9606.ENSP00000280326	9606.ENSP00000360609	0	0	0	0	0.578	0.127	0.720	0.649	0.959
CCT5	STIP1	9606.ENSP00000280326	9606.ENSP00000351646	0	0	0	0	0.685	0.045	0.900	0.364	0.978
CCT5	CDC20	9606.ENSP00000280326	9606.ENSP00000361540	0	0	0	0	0.166	0.994	0	0.362	0.996
CCT5	CCT8	9606.ENSP00000280326	9606.ENSP00000286788	0	0	0.078	0.764	0.956	0.993	0.944	0.980	0.999
CCT6A	CCT7	9606.ENSP00000275603	9606.ENSP00000258091	0	0	0	0.767	0.929	0.997	0.900	0.936	0.999
CCT6A	PSMD14	9606.ENSP00000275603	9606.ENSP00000386541	0	0	0	0	0.534	0.382	0	0.191	0.747
CCT6A	RUVBL1	9606.ENSP00000275603	9606.ENSP00000318297	0	0	0	0	0.405	0.094	0.540	0.115	0.751
CCT6A	NOP56	9606.ENSP00000275603	9606.ENSP00000370589	0	0	0	0	0.495	0	0.500	0.113	0.756
CCT6A	IGBP1	9606.ENSP00000275603	9606.ENSP00000363661	0	0	0	0	0.075	0.765	0	0.060	0.778
CCT6A	RAN	9606.ENSP00000275603	9606.ENSP00000446215	0	0	0	0	0.778	0	0	0.116	0.795
CCT6A	TUBA1C	9606.ENSP00000275603	9606.ENSP00000443475	0	0	0	0	0.253	0.474	0.500	0.139	0.808
CCT6A	DNAJB11	9606.ENSP00000275603	9606.ENSP00000414398	0.042	0	0	0	0.249	0.050	0.720	0.251	0.830
CCT6A	HSP90AA1	9606.ENSP00000275603	9606.ENSP00000335153	0	0	0	0	0.586	0.127	0	0.591	0.839
CCT6A	HSPD1	9606.ENSP00000275603	9606.ENSP00000340019	0	0	0	0	0.780	0.061	0	0.425	0.871
CCT6A	TUBA1B	9606.ENSP00000275603	9606.ENSP00000336799	0	0	0	0	0.198	0.609	0.500	0.420	0.897
CCT6A	HSP90AB1	9606.ENSP00000275603	9606.ENSP00000360609	0	0	0	0	0.543	0.127	0.720	0.400	0.924
CCT6A	PSMG1	9606.ENSP00000275603	9606.ENSP00000329915	0	0	0	0	0.327	0	0.900	0	0.929
CCT6A	TUBB	9606.ENSP00000275603	9606.ENSP00000339001	0	0	0	0	0.183	0.908	0	0.139	0.930
CCT6A	STIP1	9606.ENSP00000275603	9606.ENSP00000351646	0	0	0	0	0.264	0.045	0.900	0.137	0.931
CCT6A	DNAJC9	9606.ENSP00000275603	9606.ENSP00000362041	0.042	0	0	0	0.266	0.071	0.900	0.317	0.947
CCT6A	CDC20	9606.ENSP00000275603	9606.ENSP00000361540	0	0	0	0	0.099	0.994	0	0.208	0.995
CCT6A	CCT8	9606.ENSP00000275603	9606.ENSP00000286788	0	0	0	0.677	0.906	0.993	0.914	0.839	0.999
CCT7	TUBA1C	9606.ENSP00000258091	9606.ENSP00000443475	0	0	0	0	0.384	0.126	0.500	0.091	0.722
CCT7	RAN	9606.ENSP00000258091	9606.ENSP00000446215	0	0	0	0	0.702	0	0	0.116	0.726
CCT7	NOP56	9606.ENSP00000258091	9606.ENSP00000370589	0	0	0	0	0.396	0	0.500	0.170	0.728
CCT7	IGBP1	9606.ENSP00000258091	9606.ENSP00000363661	0	0	0	0	0.085	0.707	0	0.080	0.732
CCT7	PSMD14	9606.ENSP00000258091	9606.ENSP00000386541	0	0	0	0	0.494	0.422	0	0.201	0.746
CCT7	TXNDC9	9606.ENSP00000258091	9606.ENSP00000264255	0	0	0	0	0.084	0.725	0	0.084	0.750
CCT7	DNAJB11	9606.ENSP00000258091	9606.ENSP00000414398	0.042	0	0	0	0.235	0.050	0.720	0.193	0.814
