#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CENPF	STIL	9606.ENSP00000355922	9606.ENSP00000360944	0	0	0	0	0.425	0	0	0.512	0.708
CENPF	RFC4	9606.ENSP00000355922	9606.ENSP00000376272	0	0	0	0	0.465	0	0	0.496	0.718
CENPF	KIFC1	9606.ENSP00000355922	9606.ENSP00000393963	0	0	0	0	0.596	0	0	0.399	0.746
CENPF	CHEK1	9606.ENSP00000355922	9606.ENSP00000391090	0	0	0	0	0.492	0	0	0.549	0.761
CENPF	ECT2	9606.ENSP00000355922	9606.ENSP00000376457	0	0	0	0	0.614	0	0	0.429	0.770
CENPF	TK1	9606.ENSP00000355922	9606.ENSP00000468425	0	0	0	0	0.434	0	0	0.630	0.782
CENPF	RACGAP1	9606.ENSP00000355922	9606.ENSP00000404190	0	0	0	0	0.625	0	0	0.477	0.795
CENPF	PTTG1	9606.ENSP00000355922	9606.ENSP00000377536	0	0	0	0	0.574	0	0	0.611	0.827
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.730	0	0	0.571	0.879
CENPF	DTL	9606.ENSP00000355922	9606.ENSP00000355958	0	0	0	0	0.792	0	0	0.508	0.893
CENPF	CENPI	9606.ENSP00000355922	9606.ENSP00000362018	0	0	0	0	0.373	0	0	0.863	0.910
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.787	0.045	0	0.669	0.927
CENPF	CKAP2	9606.ENSP00000355922	9606.ENSP00000367276	0	0	0.294	0	0.868	0	0	0.346	0.934
CENPF	PRC1	9606.ENSP00000355922	9606.ENSP00000377793	0	0	0	0	0.866	0.292	0	0.391	0.937
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000499238	0	0	0	0	0.855	0	0	0.631	0.944
CENPF	HJURP	9606.ENSP00000355922	9606.ENSP00000414109	0	0	0	0	0.856	0	0	0.640	0.946
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.836	0	0	0.704	0.949
CENPF	ZWINT	9606.ENSP00000355922	9606.ENSP00000363055	0	0	0	0	0.638	0	0	0.877	0.953
CENPF	CEP55	9606.ENSP00000355922	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.745	0.959
CENPF	KIF14	9606.ENSP00000355922	9606.ENSP00000356319	0	0	0	0	0.829	0.292	0	0.692	0.959
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.899	0	0	0.627	0.960
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.886	0	0	0.723	0.967
CENPF	NEK2	9606.ENSP00000355922	9606.ENSP00000355966	0	0	0	0	0.882	0	0	0.759	0.970
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.876	0	0	0.804	0.974
CENPF	MKI67	9606.ENSP00000355922	9606.ENSP00000357643	0	0	0	0	0.902	0.292	0	0.727	0.979
CENPF	KIF2C	9606.ENSP00000355922	9606.ENSP00000361298	0	0	0	0	0.847	0	0	0.907	0.985
CENPI	OIP5	9606.ENSP00000362018	9606.ENSP00000220514	0	0	0	0	0.265	0	0.500	0.399	0.760
CENPI	ESPL1	9606.ENSP00000362018	9606.ENSP00000257934	0	0	0	0	0.374	0	0.500	0.386	0.791
CENPI	KIF23	9606.ENSP00000362018	9606.ENSP00000260363	0	0	0	0	0.552	0.144	0	0.345	0.727
CENPI	KIF11	9606.ENSP00000362018	9606.ENSP00000260731	0	0	0	0	0.523	0.438	0	0.344	0.809
CENPI	NDC80	9606.ENSP00000362018	9606.ENSP00000261597	0	0	0	0	0.476	0.099	0	0.625	0.807
CENPI	KIF18A	9606.ENSP00000362018	9606.ENSP00000263181	0	0	0	0	0.595	0.169	0	0.474	0.808
CENPI	CENPU	9606.ENSP00000362018	9606.ENSP00000281453	0	0	0	0	0.252	0.967	0.800	0.993	0.999
CENPI	SKA1	9606.ENSP00000362018	9606.ENSP00000285116	0	0	0	0	0.456	0	0	0.656	0.805
CENPI	MIS18A	9606.ENSP00000362018	9606.ENSP00000290130	0	0	0	0	0.361	0	0.500	0.582	0.854
CENPI	MAD2L1	9606.ENSP00000362018	9606.ENSP00000296509	0	0	0	0	0.440	0.306	0.500	0.549	0.900
CENPI	PLK1	9606.ENSP00000362018	9606.ENSP00000300093	0	0	0	0	0.300	0.067	0.500	0.419	0.785
CENPI	ZWILCH	9606.ENSP00000362018	9606.ENSP00000311429	0	0	0	0	0.359	0.099	0	0.542	0.713
CENPI	ERCC6L	9606.ENSP00000362018	9606.ENSP00000334675	0	0	0	0	0.815	0.183	0	0.618	0.937
CENPI	ZWINT	9606.ENSP00000362018	9606.ENSP00000363055	0	0	0	0	0.197	0	0	0.654	0.710
CENPI	PARPBP	9606.ENSP00000362018	9606.ENSP00000440850	0	0	0	0	0.539	0	0	0.397	0.710
CENPI	CKAP5	9606.ENSP00000362018	9606.ENSP00000432768	0	0	0	0	0.073	0.463	0	0.602	0.785
CENPI	HJURP	9606.ENSP00000362018	9606.ENSP00000414109	0	0	0	0	0.297	0.095	0.500	0.625	0.865
CENPI	CENPN	9606.ENSP00000362018	9606.ENSP00000377007	0	0	0	0	0.461	0.906	0.800	0.983	0.999
CENPN	OIP5	9606.ENSP00000377007	9606.ENSP00000220514	0	0	0	0	0.446	0	0.500	0.399	0.819
CENPN	RAD51AP1	9606.ENSP00000377007	9606.ENSP00000228843	0	0	0	0	0.527	0	0	0.514	0.760
CENPN	ESPL1	9606.ENSP00000377007	9606.ENSP00000257934	0	0	0	0	0.321	0	0.500	0.470	0.804
CENPN	KIF11	9606.ENSP00000377007	9606.ENSP00000260731	0	0	0	0	0.614	0	0	0.494	0.796
CENPN	NDC80	9606.ENSP00000377007	9606.ENSP00000261597	0	0	0	0	0.562	0	0	0.677	0.852
CENPN	CENPU	9606.ENSP00000377007	9606.ENSP00000281453	0	0	0	0	0.447	0.970	0.800	0.993	0.999
CENPN	SKA1	9606.ENSP00000377007	9606.ENSP00000285116	0	0	0	0	0.499	0	0	0.425	0.700
CENPN	MIS18A	9606.ENSP00000377007	9606.ENSP00000290130	0	0	0	0	0.379	0	0.500	0.477	0.823
CENPN	MAD2L1	9606.ENSP00000377007	9606.ENSP00000296509	0	0	0	0	0.610	0	0.500	0.523	0.899
CENPN	MELK	9606.ENSP00000377007	9606.ENSP00000298048	0	0	0	0	0.645	0	0	0.204	0.705
CENPN	PLK1	9606.ENSP00000377007	9606.ENSP00000300093	0	0	0	0	0.371	0	0.500	0.334	0.772
CENPN	TPX2	9606.ENSP00000377007	9606.ENSP00000300403	0	0	0	0	0.486	0	0	0.563	0.766
CENPN	SHCBP1	9606.ENSP00000377007	9606.ENSP00000306473	0	0	0	0	0.516	0	0	0.483	0.739
CENPN	ZWILCH	9606.ENSP00000377007	9606.ENSP00000311429	0	0	0	0	0.447	0	0	0.611	0.776
CENPN	TTK	9606.ENSP00000377007	9606.ENSP00000358813	0	0	0	0	0.590	0	0	0.298	0.700
CENPN	KIF2C	9606.ENSP00000377007	9606.ENSP00000361298	0	0	0	0	0.552	0	0	0.417	0.727
CENPN	MCM10	9606.ENSP00000377007	9606.ENSP00000418268	0	0	0	0	0.409	0	0	0.513	0.700
CENPN	CHEK1	9606.ENSP00000377007	9606.ENSP00000391090	0	0	0	0	0.572	0	0	0.340	0.705
CENPN	NCAPG2	9606.ENSP00000377007	9606.ENSP00000387007	0	0	0	0	0.454	0	0	0.494	0.712
CENPN	NUSAP1	9606.ENSP00000377007	9606.ENSP00000499238	0	0	0	0	0.589	0	0	0.384	0.736
CENPN	PBK	9606.ENSP00000377007	9606.ENSP00000428489	0	0	0	0	0.719	0	0	0.165	0.756
CENPN	HJURP	9606.ENSP00000377007	9606.ENSP00000414109	0	0	0	0	0.393	0	0.500	0.656	0.886
CENPU	OIP5	9606.ENSP00000281453	9606.ENSP00000220514	0	0	0	0	0.455	0	0.500	0.378	0.815
CENPU	RAD51AP1	9606.ENSP00000281453	9606.ENSP00000228843	0	0	0	0	0.766	0	0	0.206	0.806
CENPU	DLGAP5	9606.ENSP00000281453	9606.ENSP00000247191	0	0	0	0	0.438	0	0	0.546	0.734
CENPU	NCAPG	9606.ENSP00000281453	9606.ENSP00000251496	0	0	0	0	0.665	0	0	0.561	0.846
CENPU	NDC80	9606.ENSP00000281453	9606.ENSP00000261597	0	0	0	0	0.518	0.129	0	0.774	0.897
CENPU	MIS18A	9606.ENSP00000281453	9606.ENSP00000290130	0	0	0	0	0.276	0	0.500	0.271	0.713
CENPU	RACGAP1	9606.ENSP00000281453	9606.ENSP00000404190	0	0	0	0	0.349	0	0	0.587	0.719
CENPU	PBK	9606.ENSP00000281453	9606.ENSP00000428489	0	0	0	0	0.650	0.067	0	0.284	0.746
CENPU	HJURP	9606.ENSP00000281453	9606.ENSP00000414109	0	0	0	0	0.308	0	0.500	0.471	0.801
CENPU	ZWINT	9606.ENSP00000281453	9606.ENSP00000363055	0	0	0	0	0.526	0	0	0.656	0.829
CENPU	MAD2L1	9606.ENSP00000281453	9606.ENSP00000296509	0	0	0	0	0.540	0	0.500	0.349	0.837
CENPU	MLF1	9606.ENSP00000281453	9606.ENSP00000376568	0	0	0	0	0.054	0.292	0	0.918	0.940
CENPU	PLK1	9606.ENSP00000281453	9606.ENSP00000300093	0	0	0	0	0.203	0.784	0.500	0.960	0.996
CEP55	TRIP13	9606.ENSP00000360540	9606.ENSP00000166345	0	0	0	0	0.685	0	0	0.436	0.815
CEP55	OIP5	9606.ENSP00000360540	9606.ENSP00000220514	0	0	0	0	0.778	0	0	0.310	0.840
CEP55	RAD51AP1	9606.ENSP00000360540	9606.ENSP00000228843	0	0	0	0	0.776	0	0	0.312	0.839
CEP55	DLGAP5	9606.ENSP00000360540	9606.ENSP00000247191	0	0	0	0	0.999	0	0	0.755	0.999
CEP55	NCAPG	9606.ENSP00000360540	9606.ENSP00000251496	0	0	0	0	0.825	0	0	0.447	0.899
CEP55	ESPL1	9606.ENSP00000360540	9606.ENSP00000257934	0	0	0	0	0.578	0	0	0.417	0.743
CEP55	KIF23	9606.ENSP00000360540	9606.ENSP00000260363	0	0	0	0	0.794	0.398	0	0.819	0.975
CEP55	KIF11	9606.ENSP00000360540	9606.ENSP00000260731	0	0	0	0	0.994	0	0	0.519	0.997
CEP55	NDC80	9606.ENSP00000360540	9606.ENSP00000261597	0	0	0	0	0.840	0.126	0	0.432	0.914
CEP55	KIF18A	9606.ENSP00000360540	9606.ENSP00000263181	0	0	0	0	0.613	0	0	0.488	0.793
CEP55	PLK4	9606.ENSP00000360540	9606.ENSP00000270861	0	0	0	0	0.756	0	0	0.293	0.821
CEP55	SPC25	9606.ENSP00000360540	9606.ENSP00000282074	0	0	0	0	0.795	0	0	0.117	0.811
CEP55	SKA1	9606.ENSP00000360540	9606.ENSP00000285116	0	0	0	0	0.515	0	0	0.447	0.720
CEP55	MAD2L1	9606.ENSP00000360540	9606.ENSP00000296509	0	0	0	0	0.567	0	0	0.402	0.730
CEP55	MELK	9606.ENSP00000360540	9606.ENSP00000298048	0	0	0	0	0.830	0	0	0.751	0.956
CEP55	PCLAF	9606.ENSP00000360540	9606.ENSP00000300035	0	0	0	0	0.733	0	0	0.500	0.861
CEP55	PLK1	9606.ENSP00000360540	9606.ENSP00000300093	0	0	0	0	0.407	0	0	0.737	0.837
CEP55	TPX2	9606.ENSP00000360540	9606.ENSP00000300403	0	0	0	0	0.804	0	0	0.727	0.944
CEP55	SHCBP1	9606.ENSP00000360540	9606.ENSP00000306473	0	0	0	0	0.685	0	0	0.348	0.785
CEP55	TYMS	9606.ENSP00000360540	9606.ENSP00000315644	0	0	0	0	0.524	0	0	0.530	0.767
CEP55	SPAG5	9606.ENSP00000360540	9606.ENSP00000323300	0	0	0	0	0.743	0	0	0.537	0.876
CEP55	KIF15	9606.ENSP00000360540	9606.ENSP00000324020	0	0	0	0	0.824	0	0	0.418	0.893
CEP55	TACC3	9606.ENSP00000360540	9606.ENSP00000326550	0	0	0	0	0.359	0.595	0	0.482	0.853
CEP55	FOXM1	9606.ENSP00000360540	9606.ENSP00000342307	0	0	0	0	0.704	0	0	0.546	0.860
CEP55	UBE2C	9606.ENSP00000360540	9606.ENSP00000348838	0	0	0	0	0.810	0	0	0.691	0.938
CEP55	RRM2	9606.ENSP00000360540	9606.ENSP00000353770	0	0	0	0	0.801	0	0	0.739	0.945
CEP55	DTL	9606.ENSP00000360540	9606.ENSP00000355958	0	0	0	0	0.780	0	0	0.203	0.817
CEP55	NEK2	9606.ENSP00000360540	9606.ENSP00000355966	0	0	0	0	0.816	0	0	0.541	0.912
CEP55	KIF14	9606.ENSP00000360540	9606.ENSP00000356319	0	0	0	0	0.800	0.292	0	0.630	0.943
CEP55	MKI67	9606.ENSP00000360540	9606.ENSP00000357643	0	0	0	0	0.825	0	0	0.473	0.904
CEP55	TTK	9606.ENSP00000360540	9606.ENSP00000358813	0	0	0	0	0.846	0	0	0.660	0.945
CEP55	KIF18B	9606.ENSP00000360540	9606.ENSP00000465992	0	0	0	0	0.463	0	0	0.586	0.768
CEP55	MCM10	9606.ENSP00000360540	9606.ENSP00000418268	0	0	0	0	0.689	0	0	0.368	0.795
CEP55	TK1	9606.ENSP00000360540	9606.ENSP00000468425	0	0	0	0	0.498	0	0	0.622	0.802
CEP55	CKAP2	9606.ENSP00000360540	9606.ENSP00000367276	0	0	0	0	0.661	0.196	0	0.517	0.857
CEP55	ZWINT	9606.ENSP00000360540	9606.ENSP00000363055	0	0	0	0	0.781	0	0	0.418	0.867
CEP55	CHEK1	9606.ENSP00000360540	9606.ENSP00000391090	0	0	0	0	0.752	0	0	0.501	0.871
CEP55	PTTG1	9606.ENSP00000360540	9606.ENSP00000377536	0	0	0	0	0.653	0	0	0.702	0.892
CEP55	PRC1	9606.ENSP00000360540	9606.ENSP00000377793	0	0	0	0	0.824	0	0	0.476	0.904
CEP55	ECT2	9606.ENSP00000360540	9606.ENSP00000376457	0	0	0	0	0.654	0.292	0	0.673	0.913
CEP55	HJURP	9606.ENSP00000360540	9606.ENSP00000414109	0	0	0	0	0.798	0	0	0.623	0.921
CEP55	HMMR	9606.ENSP00000360540	9606.ENSP00000377492	0	0	0	0	0.873	0	0	0.443	0.926
CEP55	TOP2A	9606.ENSP00000360540	9606.ENSP00000411532	0	0	0	0	0.829	0	0	0.596	0.928
CEP55	NUSAP1	9606.ENSP00000360540	9606.ENSP00000499238	0	0	0	0	0.839	0	0	0.584	0.930
CEP55	KIF2C	9606.ENSP00000360540	9606.ENSP00000361298	0	0	0	0	0.834	0	0	0.703	0.948
CEP55	KIF4A	9606.ENSP00000360540	9606.ENSP00000363524	0	0	0	0	0.814	0	0	0.748	0.951
CEP55	PBK	9606.ENSP00000360540	9606.ENSP00000428489	0	0	0	0	0.842	0	0	0.740	0.957
CEP55	RACGAP1	9606.ENSP00000360540	9606.ENSP00000404190	0	0	0	0	0.780	0.102	0	0.803	0.958
CEP55	KIF20A	9606.ENSP00000360540	9606.ENSP00000378356	0	0	0	0	0.833	0.053	0	0.782	0.962
CHAF1A	MCM5	9606.ENSP00000301280	9606.ENSP00000216122	0	0	0	0	0.863	0	0	0.257	0.894
CHAF1A	MCM4	9606.ENSP00000301280	9606.ENSP00000262105	0	0	0	0	0.716	0.095	0	0.307	0.806
CHAF1A	MCM2	9606.ENSP00000301280	9606.ENSP00000265056	0	0	0	0	0.784	0.095	0	0.170	0.823
CHAF1A	MCM3	9606.ENSP00000301280	9606.ENSP00000480987	0	0	0	0	0.756	0	0	0.294	0.820
CHAF1A	PCNA	9606.ENSP00000301280	9606.ENSP00000368458	0	0	0	0	0.396	0.837	0	0.052	0.898
CHCHD3	TOMM70	9606.ENSP00000389297	9606.ENSP00000284320	0	0	0	0	0.165	0	0.720	0.451	0.860
CHCHD3	DNM1L	9606.ENSP00000389297	9606.ENSP00000449089	0	0	0	0	0.085	0	0	0.724	0.736
CHD7	SMARCC1	9606.ENSP00000392028	9606.ENSP00000254480	0	0	0	0	0.099	0.354	0	0.567	0.726
CHD7	SMARCA4	9606.ENSP00000392028	9606.ENSP00000343896	0	0	0.106	0.629	0.074	0.548	0	0.497	0.787
CHD7	PAICS	9606.ENSP00000392028	9606.ENSP00000382595	0	0	0	0	0.045	0	0	0.946	0.946
CHEK1	RFC2	9606.ENSP00000391090	9606.ENSP00000055077	0	0	0	0	0.218	0.087	0.500	0.654	0.860
CHEK1	MCM5	9606.ENSP00000391090	9606.ENSP00000216122	0	0	0	0	0.322	0.292	0.500	0.510	0.866
CHEK1	ORC6	9606.ENSP00000391090	9606.ENSP00000219097	0	0	0	0	0.294	0	0.500	0.303	0.732
CHEK1	OIP5	9606.ENSP00000391090	9606.ENSP00000220514	0	0	0	0	0.639	0	0	0.318	0.743
CHEK1	RAD51AP1	9606.ENSP00000391090	9606.ENSP00000228843	0	0	0	0	0.537	0	0	0.590	0.802
CHEK1	FBXO5	9606.ENSP00000391090	9606.ENSP00000229758	0	0	0	0	0.479	0	0	0.593	0.779
CHEK1	MSH2	9606.ENSP00000391090	9606.ENSP00000233146	0	0	0	0	0.267	0.292	0	0.584	0.765
CHEK1	MSH6	9606.ENSP00000391090	9606.ENSP00000234420	0	0	0	0	0.394	0.292	0	0.659	0.841
CHEK1	NCAPG	9606.ENSP00000391090	9606.ENSP00000251496	0	0	0	0	0.698	0	0	0.286	0.775
CHEK1	ESPL1	9606.ENSP00000391090	9606.ENSP00000257934	0	0	0	0	0.247	0	0	0.714	0.776
CHEK1	KIF11	9606.ENSP00000391090	9606.ENSP00000260731	0	0	0	0	0.694	0	0	0.377	0.801
CHEK1	TOPBP1	9606.ENSP00000391090	9606.ENSP00000260810	0	0	0	0	0.163	0.356	0.800	0.916	0.989
CHEK1	MCM4	9606.ENSP00000391090	9606.ENSP00000262105	0	0	0	0	0.705	0.615	0.500	0.666	0.978
CHEK1	MCM6	9606.ENSP00000391090	9606.ENSP00000264156	0	0	0	0	0.455	0.292	0.500	0.549	0.901
CHEK1	MCM2	9606.ENSP00000391090	9606.ENSP00000265056	0	0	0	0	0.472	0.335	0.500	0.348	0.870
CHEK1	NBN	9606.ENSP00000391090	9606.ENSP00000265433	0	0	0	0	0.056	0.225	0.500	0.686	0.869
CHEK1	DBF4	9606.ENSP00000391090	9606.ENSP00000265728	0	0	0	0	0.258	0.350	0.500	0.713	0.921
CHEK1	SKP2	9606.ENSP00000391090	9606.ENSP00000274255	0	0	0	0	0.324	0.180	0	0.630	0.777
CHEK1	SPC25	9606.ENSP00000391090	9606.ENSP00000282074	0	0	0	0	0.778	0	0	0	0.778
CHEK1	MAD2L1	9606.ENSP00000391090	9606.ENSP00000296509	0	0	0	0	0.785	0.088	0	0.658	0.927
CHEK1	MELK	9606.ENSP00000391090	9606.ENSP00000298048	0	0	0	0.611	0.791	0.078	0	0.392	0.873
CHEK1	FEN1	9606.ENSP00000391090	9606.ENSP00000305480	0	0	0	0	0.518	0.099	0	0.688	0.853
CHEK1	MCM7	9606.ENSP00000391090	9606.ENSP00000307288	0	0	0	0	0.370	0.326	0.500	0.610	0.906
CHEK1	FANCI	9606.ENSP00000391090	9606.ENSP00000310842	0	0	0	0	0.457	0	0.400	0.607	0.861
CHEK1	PRKDC	9606.ENSP00000391090	9606.ENSP00000313420	0	0	0	0	0.124	0.504	0	0.847	0.928
CHEK1	TYMS	9606.ENSP00000391090	9606.ENSP00000315644	0	0	0	0	0.551	0.232	0	0.635	0.863
CHEK1	CUL1	9606.ENSP00000391090	9606.ENSP00000326804	0	0	0	0	0.055	0.806	0	0.500	0.900
CHEK1	DNA2	9606.ENSP00000391090	9606.ENSP00000351185	0	0	0	0	0.309	0	0.500	0.710	0.891
CHEK1	XRCC6	9606.ENSP00000391090	9606.ENSP00000352257	0	0	0	0	0.063	0.625	0	0.772	0.913
CHEK1	DNMT1	9606.ENSP00000391090	9606.ENSP00000352516	0	0	0	0	0.165	0.510	0	0.351	0.711
CHEK1	RRM2	9606.ENSP00000391090	9606.ENSP00000353770	0	0	0	0	0.463	0.079	0	0.725	0.852
CHEK1	EXO1	9606.ENSP00000391090	9606.ENSP00000355506	0	0	0	0	0.645	0.157	0.500	0.845	0.973
CHEK1	PARP1	9606.ENSP00000391090	9606.ENSP00000355759	0	0	0	0	0.109	0.330	0	0.781	0.858
CHEK1	DTL	9606.ENSP00000391090	9606.ENSP00000355958	0	0	0	0	0.689	0.510	0	0.585	0.931
CHEK1	NEK2	9606.ENSP00000391090	9606.ENSP00000355966	0	0	0	0.568	0.512	0.307	0	0.196	0.704
CHEK1	ORC1	9606.ENSP00000391090	9606.ENSP00000360623	0	0	0	0	0.440	0.360	0.500	0.302	0.858
CHEK1	RAD54L	9606.ENSP00000391090	9606.ENSP00000361043	0	0	0	0	0.451	0.071	0	0.634	0.797
CHEK1	KIF2C	9606.ENSP00000391090	9606.ENSP00000361298	0	0	0	0	0.500	0	0	0.498	0.738
CHEK1	ZWINT	9606.ENSP00000391090	9606.ENSP00000363055	0	0	0	0	0.437	0	0	0.527	0.722
CHEK1	MDC1	9606.ENSP00000391090	9606.ENSP00000365588	0	0	0	0	0.079	0.094	0.400	0.895	0.940
CHEK1	PCNA	9606.ENSP00000391090	9606.ENSP00000368458	0	0	0	0	0.365	0.456	0	0.352	0.757
CHEK1	RFC3	9606.ENSP00000391090	9606.ENSP00000369411	0	0	0	0	0.493	0.087	0.500	0.460	0.858
CHEK1	RAD1	9606.ENSP00000391090	9606.ENSP00000371469	0	0	0	0	0.181	0.130	0.500	0.444	0.775
CHEK1	CHEK2	9606.ENSP00000391090	9606.ENSP00000372023	0	0	0	0.593	0.298	0.922	0	0.526	0.971
CHEK1	RFC4	9606.ENSP00000391090	9606.ENSP00000376272	0	0	0	0	0.453	0.087	0.500	0.797	0.942
CHEK1	YWHAZ	9606.ENSP00000391090	9606.ENSP00000379287	0	0	0	0	0.043	0.483	0	0.512	0.737
CHEK1	PBK	9606.ENSP00000391090	9606.ENSP00000428489	0	0	0	0	0.641	0.067	0	0.273	0.735
CHEK1	POLD1	9606.ENSP00000391090	9606.ENSP00000472445	0	0	0	0	0.191	0.480	0	0.432	0.740
CHEK1	RECQL4	9606.ENSP00000391090	9606.ENSP00000482313	0	0	0	0	0.191	0.299	0	0.583	0.743
CHEK1	RACGAP1	9606.ENSP00000391090	9606.ENSP00000404190	0	0	0	0	0.383	0.265	0	0.489	0.748
CHEK1	MYC	9606.ENSP00000391090	9606.ENSP00000478887	0	0	0	0	0.085	0	0	0.749	0.760
CHEK1	SEM1	9606.ENSP00000391090	9606.ENSP00000481021	0	0	0	0	0.072	0	0.750	0.370	0.841
CHEK1	TOP2A	9606.ENSP00000391090	9606.ENSP00000411532	0	0	0	0	0.520	0.194	0	0.736	0.889
CHEK1	H2AX	9606.ENSP00000391090	9606.ENSP00000434024	0	0	0	0	0.149	0.092	0	0.879	0.898
CHEK1	MCM3	9606.ENSP00000391090	9606.ENSP00000480987	0	0	0	0	0.406	0.292	0.500	0.793	0.950
CHEK1	MCM10	9606.ENSP00000391090	9606.ENSP00000418268	0	0	0	0	0.776	0	0.500	0.746	0.969
CHEK1	RAD51	9606.ENSP00000391090	9606.ENSP00000493712	0	0	0	0	0.573	0.553	0.750	0.973	0.998
CHEK2	RFC2	9606.ENSP00000372023	9606.ENSP00000055077	0	0	0	0	0.151	0.134	0	0.695	0.756
CHEK2	MCM5	9606.ENSP00000372023	9606.ENSP00000216122	0	0	0	0	0.443	0.483	0	0.397	0.811
CHEK2	MSH2	9606.ENSP00000372023	9606.ENSP00000233146	0	0	0	0	0.183	0.536	0	0.841	0.934
CHEK2	MSH6	9606.ENSP00000372023	9606.ENSP00000234420	0	0	0	0	0.183	0.075	0	0.866	0.890
CHEK2	TOPBP1	9606.ENSP00000372023	9606.ENSP00000260810	0	0	0	0	0.072	0.132	0	0.803	0.827
CHEK2	MCM4	9606.ENSP00000372023	9606.ENSP00000262105	0	0	0	0	0.241	0.784	0	0.591	0.927
CHEK2	NBN	9606.ENSP00000372023	9606.ENSP00000265433	0	0	0	0	0	0.336	0.500	0.822	0.935
CHEK2	DBF4	9606.ENSP00000372023	9606.ENSP00000265728	0	0	0	0	0.085	0.517	0	0.818	0.912
CHEK2	MAD2L1	9606.ENSP00000372023	9606.ENSP00000296509	0	0	0	0	0.329	0.322	0	0.418	0.712
CHEK2	PLK1	9606.ENSP00000372023	9606.ENSP00000300093	0	0	0	0.613	0.181	0.726	0	0.590	0.900
CHEK2	RRM1	9606.ENSP00000372023	9606.ENSP00000300738	0	0	0	0	0.187	0.489	0	0.505	0.776
CHEK2	PRKDC	9606.ENSP00000372023	9606.ENSP00000313420	0	0	0	0	0.063	0.553	0	0.861	0.937
CHEK2	CUL1	9606.ENSP00000372023	9606.ENSP00000326804	0	0	0	0	0.044	0.292	0	0.603	0.707
CHEK2	DNA2	9606.ENSP00000372023	9606.ENSP00000351185	0	0	0	0	0.100	0.125	0	0.715	0.756
CHEK2	XRCC6	9606.ENSP00000372023	9606.ENSP00000352257	0	0	0	0	0.067	0.295	0	0.737	0.812
CHEK2	EXO1	9606.ENSP00000372023	9606.ENSP00000355506	0	0	0	0	0.322	0.408	0	0.763	0.896
CHEK2	PARP1	9606.ENSP00000372023	9606.ENSP00000355759	0	0	0	0	0.116	0	0	0.755	0.775
CHEK2	RAD54L	9606.ENSP00000372023	9606.ENSP00000361043	0	0	0	0	0.165	0.118	0	0.653	0.722
CHEK2	MDC1	9606.ENSP00000372023	9606.ENSP00000365588	0	0	0	0	0.096	0.469	0.500	0.964	0.990
CHEK2	RAD1	9606.ENSP00000372023	9606.ENSP00000371469	0	0	0	0	0.179	0.496	0	0.422	0.740
CHEK2	MCM3	9606.ENSP00000372023	9606.ENSP00000480987	0	0	0	0	0.178	0.351	0	0.495	0.708
CHEK2	RFC4	9606.ENSP00000372023	9606.ENSP00000376272	0	0	0	0	0.260	0.134	0	0.593	0.717
CHEK2	POLD1	9606.ENSP00000372023	9606.ENSP00000472445	0	0	0	0	0.163	0.297	0	0.613	0.753
CHEK2	RECQL4	9606.ENSP00000372023	9606.ENSP00000482313	0	0	0	0	0.121	0.370	0	0.735	0.840
CHEK2	PIEZO2	9606.ENSP00000372023	9606.ENSP00000421377	0	0	0	0	0	0.774	0	0.347	0.846
CHEK2	RAD51	9606.ENSP00000372023	9606.ENSP00000493712	0	0	0	0	0.273	0.252	0	0.882	0.930
CHEK2	H2AX	9606.ENSP00000372023	9606.ENSP00000434024	0	0	0	0	0.070	0.095	0.500	0.911	0.957
CHERP	SNRPB2	9606.ENSP00000439856	9606.ENSP00000246071	0	0	0	0	0.128	0.201	0.800	0	0.848
CHERP	SNRPA1	9606.ENSP00000439856	9606.ENSP00000254193	0	0	0	0	0.140	0.217	0.800	0.227	0.881
CHERP	SNRPE	9606.ENSP00000439856	9606.ENSP00000400591	0	0	0	0	0.199	0.276	0.500	0.176	0.729
CHERP	U2SURP	9606.ENSP00000439856	9606.ENSP00000418563	0	0	0	0	0.320	0.792	0.800	0.852	0.995
CIAO2B	PPAT	9606.ENSP00000387471	9606.ENSP00000264220	0	0	0	0	0.049	0.510	0	0.439	0.715
CIAO2B	DNA2	9606.ENSP00000387471	9606.ENSP00000351185	0	0	0	0	0	0.503	0	0.621	0.804
CIAO2B	POLD1	9606.ENSP00000387471	9606.ENSP00000472445	0	0	0	0	0.082	0.510	0.400	0.506	0.849
CIDEC	PLIN1	9606.ENSP00000373328	9606.ENSP00000300055	0	0	0	0	0.766	0	0	0.959	0.990
